hh,load
2496,32631
2497,32046
2498,32221
2499,32150
2500,31495
2501,31286
2502,31178
2503,30913
2504,30458
2505,30237
2506,29939
2507,29803
2508,29811
2509,30182
2510,30691
2511,30993
2512,30711
2513,31191
2514,32803
2515,34571
2516,35730
2517,36904
2518,37456
2519,38154
2520,38900
2521,39774
2522,40266
2523,40338
2524,40138
2525,40338
2526,40236
2527,40551
2528,41014
2529,41825
2530,42785
2531,43926
2532,44773
2533,44909
2534,44444
2535,43584
2536,42043
2537,40753
2538,38779
2539,37518
2540,35521
2541,33645
2542,31824
2543,29748
2544,28530
2545,28791
2546,29390
2547,29898
2548,29999
2549,29809
2550,29858
2551,29583
2552,29092
2553,28786
2554,28717
2555,29057
2556,30101
2557,32998
2558,36315
2559,39816
2560,41305
2561,42431
2562,42678
2563,43313
2564,43240
2565,42946
2566,42826
2567,42900
2568,42876
2569,43005
2570,42935
2571,42756
2572,42594
2573,42686
2574,42517
2575,42312
2576,42964
2577,44275
2578,45762
2579,47096
2580,49125
2581,50464
2582,50037
2583,48958
2584,47373
2585,45875
2586,44026
2587,41632
2588,39090
2589,36488
2590,34418
2591,32214
2592,31122
2593,31440
2594,31781
2595,31472
2596,31150
2597,30840
2598,31051
2599,30704
2600,30173
2601,29789
2602,29779
2603,30402
2604,31438
2605,33781
2606,37053
2607,40445
2608,41811
2609,42616
2610,42476
2611,43034
2612,42799
2613,42493
2614,42108
2615,42026
2616,42016
2617,42208
2618,42065
2619,42013
2620,41822
2621,41898
2622,41978
2623,42039
2624,42991
2625,44031
2626,45369
2627,46848
2628,48926
2629,50405
2630,50326
2631,49524
2632,48104
2633,46636
2634,44802
2635,42776
2636,40608
2637,38180
2638,36085
2639,34242
2640,32818
2641,32855
2642,33307
2643,33326
2644,32858
2645,32661
2646,32466
2647,32160
2648,31719
2649,31383
2650,31406
2651,32046
2652,33006
2653,35427
2654,38960
2655,42465
2656,43887
2657,44641
2658,44664
2659,45171
2660,45054
2661,45036
2662,44999
2663,44679
2664,44941
2665,44962
2666,44563
2667,44243
2668,44046
2669,44016
2670,43750
2671,43591
2672,44221
2673,45264
2674,46583
2675,47944
2676,49358
2677,50376
2678,49949
2679,48851
2680,47261
2681,45837
2682,43751
2683,41505
2684,39273
2685,36783
2686,34682
2687,32527
2688,31023
2689,30982
2690,31370
2691,31252
2692,30691
2693,30349
2694,30172
2695,29554
2696,29077
2697,28680
2698,28650
2699,29055
2700,30080
2701,32382
2702,35494
2703,38885
2704,40635
2705,41817
2706,42196
2707,43029
2708,43384
2709,43543
2710,43603
2711,43568
2712,43267
2713,43156
2714,42921
2715,42599
2716,42172
2717,42118
2718,41639
2719,41523
2720,41978
2721,42801
2722,44273
2723,45601
2724,47362
2725,49522
2726,49469
2727,48548
2728,47109
2729,45945
2730,44117
2731,42144
2732,39936
2733,37670
2734,35581
2735,33300
2736,32546
2737,32737
2738,32986
2739,32783
2740,32347
2741,31730
2742,31707
2743,31267
2744,30983
2745,30571
2746,30795
2747,31474
2748,32069
2749,34465
2750,37655
2751,41039
2752,42673
2753,43223
2754,42991
2755,43120
2756,42710
2757,42177
2758,41740
2759,41366
2760,41121
2761,40925
2762,40637
2763,40485
2764,40390
2765,40243
2766,40114
2767,40183
2768,40986
2769,41982
2770,43203
2771,44494
2772,46094
2773,47878
2774,47573
2775,46239
2776,44536
2777,43043
2778,41164
2779,39437
2780,37355
2781,35428
2782,33551
2783,31715
2784,30703
2785,30481
2786,30623
2787,30766
2788,30175
2789,29698
2790,29616
2791,29009
2792,28134
2793,27426
2794,27359
2795,27499
2796,27841
2797,28144
2798,28724
2799,30054
2800,31370
2801,33749
2802,35605
2803,37113
2804,37677
2805,37761
2806,37887
2807,37945
2808,38005
2809,37966
2810,37873
2811,37481
2812,37061
2813,36980
2814,36660
2815,36570
2816,36711
2817,37187
2818,38500
2819,39966
2820,41934
2821,42828
2822,42121
2823,40992
2824,39234
2825,37765
2826,36309
2827,35073
2828,33478
2829,31965
2830,30834
2831,29344
2832,28249
2833,27890
2834,28306
2835,27951
2836,27645
2837,27323
2838,27054
2839,26683
2840,26085
2841,25482
2842,25351
2843,25354
2844,25480
2845,26313
2846,26610
2847,26561
2848,26614
2849,27816
2850,29159
2851,30651
2852,31566
2853,32376
2854,32687
2855,33062
2856,33543
2857,34024
2858,34335
2859,34598
2860,34602
2861,35136
2862,35764
2863,36272
2864,36686
2865,37210
2866,38157
2867,39962
2868,41531
2869,43221
2870,43158
2871,42640
2872,41505
2873,40370
2874,38607
2875,37328
2876,35405
2877,33554
2878,31905
2879,29975
2880,28913
2881,28961
2882,29500
2883,29606
2884,29532
2885,29283
2886,29197
2887,29186
2888,28725
2889,28446
2890,28471
2891,28987
2892,29970
2893,32905
2894,36007
2895,39406
2896,40767
2897,41678
2898,41787
2899,42262
2900,42250
2901,42240
2902,42043
2903,41965
2904,41862
2905,41778
2906,41516
2907,41282
2908,40970
2909,41074
2910,40808
2911,40774
2912,41461
2913,42458
2914,44159
2915,45666
2916,47260
2917,49590
2918,49881
2919,49025
2920,47770
2921,46054
2922,44220
2923,42203
2924,39829
2925,37290
2926,35079
2927,32935
2928,31803
2929,31683
2930,32175
2931,32456
2932,31783
2933,31844
2934,31858
2935,31454
2936,31046
2937,30758
2938,30501
2939,31310
2940,32291
2941,35195
2942,37667
2943,41020
2944,42446
2945,43193
2946,43007
2947,43368
2948,42980
2949,42245
2950,41862
2951,41492
2952,41184
2953,41091
2954,40748
2955,40429
2956,40372
2957,40417
2958,40192
2959,40314
2960,41253
2961,42400
2962,43880
2963,45259
2964,46773
2965,49190
2966,49421
2967,48627
2968,47013
2969,45580
2970,43655
2971,41637
2972,39151
2973,36665
2974,34383
2975,31939
2976,31134
2977,31212
2978,31658
2979,31713
2980,31252
2981,30975
2982,31148
2983,30830
2984,30164
2985,29839
2986,29973
2987,30467
2988,31236
2989,34106
2990,37115
2991,40328
2992,41918
2993,42472
2994,42059
2995,42444
2996,42158
2997,41624
2998,41332
2999,41154
3000,41058
3001,41156
3002,40872
3003,40673
3004,40549
3005,40602
3006,40622
3007,40768
3008,41601
3009,42920
3010,44251
3011,45701
3012,47099
3013,49375
3014,49892
3015,49521
3016,48268
3017,46654
3018,44756
3019,42806
3020,40368
3021,38043
3022,35884
3023,33428
3024,32706
3025,32537
3026,32749
3027,32983
3028,32232
3029,31866
3030,31749
3031,31365
3032,31045
3033,30745
3034,30615
3035,30892
3036,31887
3037,34546
3038,37478
3039,40716
3040,41887
3041,42649
3042,42614
3043,43163
3044,43072
3045,42755
3046,42561
3047,42500
3048,42278
3049,42287
3050,42151
3051,41920
3052,41880
3053,41988
3054,41881
3055,42028
3056,42734
3057,43727
3058,44928
3059,45892
3060,46927
3061,49007
3062,49316
3063,48241
3064,46930
3065,45720
3066,43937
3067,41629
3068,39190
3069,37023
3070,34973
3071,32520
3072,31735
3073,31354
3074,31638
3075,31555
3076,31190
3077,30853
3078,30720
3079,30273
3080,29739
3081,29428
3082,29345
3083,29281
3084,30282
3085,32806
3086,35637
3087,39144
3088,40697
3089,41422
3090,41280
3091,41338
3092,40887
3093,40168
3094,39516
3095,39053
3096,38673
3097,38423
3098,37770
3099,37276
3100,36881
3101,36800
3102,36680
3103,36423
3104,37074
3105,37938
3106,39343
3107,40725
3108,42202
3109,44485
3110,45171
3111,44229
3112,42871
3113,41226
3114,39522
3115,37679
3116,35455
3117,33652
3118,31971
3119,30049
3120,29011
3121,29046
3122,29155
3123,28957
3124,28535
3125,28367
3126,28134
3127,27451
3128,26866
3129,26500
3130,26308
3131,26457
3132,26782
3133,27491
3134,27456
3135,28838
3136,30045
3137,31976
3138,33205
3139,34352
3140,34563
3141,34571
3142,34179
3143,33725
3144,33257
3145,32778
3146,32026
3147,31371
3148,30910
3149,30626
3150,30437
3151,30561
3152,31021
3153,31896
3154,33306
3155,35259
3156,36993
3157,39466
3158,40687
3159,39840
3160,38373
3161,37038
3162,35535
3163,34074
3164,32837
3165,31363
3166,30360
3167,28543
3168,28039
3169,27790
3170,27771
3171,27691
3172,27077
3173,26634
3174,26378
3175,25922
3176,25687
3177,25222
3178,24928
3179,24498
3180,24547
3181,25675
3182,25615
3183,26303
3184,26513
3185,28141
3186,29904
3187,31724
3188,32854
3189,33908
3190,34278
3191,34961
3192,35540
3193,36051
3194,36403
3195,36241
3196,35690
3197,35350
3198,35101
3199,35131
3200,35476
3201,35943
3202,37104
3203,38438
3204,39880
3205,41966
3206,42986
3207,42522
3208,41816
3209,40836
3210,39164
3211,38133
3212,36160
3213,34407
3214,32696
3215,30832
3216,30077
3217,30184
3218,30452
3219,30529
3220,30282
3221,29473
3222,29439
3223,29408
3224,28968
3225,28658
3226,28469
3227,29162
3228,30424
3229,32564
3230,35020
3231,38263
3232,39727
3233,40743
3234,41011
3235,41861
3236,42271
3237,42431
3238,42683
3239,43106
3240,43642
3241,44055
3242,43893
3243,43552
3244,43168
3245,43106
3246,42847
3247,42545
3248,42911
3249,43716
3250,44728
3251,45540
3252,46281
3253,47484
3254,47788
3255,47139
3256,45634
3257,44113
3258,42361
3259,40215
3260,38031
3261,35787
3262,33300
3263,31837
3264,31030
3265,30818
3266,30918
3267,31022
3268,30673
3269,30292
3270,30356
3271,29775
3272,29368
3273,29155
3274,29182
3275,28825
3276,29944
3277,33206
3278,36157
3279,39604
3280,40922
3281,41391
3282,41062
3283,40900
3284,40261
3285,39753
3286,39432
3287,39262
3288,39303
3289,39310
3290,39039
3291,38699
3292,38583
3293,38800
3294,38781
3295,38873
3296,39794
3297,40895
3298,42350
3299,43677
3300,44585
3301,46937
3302,48357
3303,48024
3304,46842
3305,45413
3306,43497
3307,41830
3308,39408
3309,36945
3310,34661
3311,32105
3312,31266
3313,31577
3314,31789
3315,31605
3316,30788
3317,30047
3318,30010
3319,29423
3320,28896
3321,28634
3322,28657
3323,29139
3324,30310
3325,32701
3326,35435
3327,38657
3328,39636
3329,40194
3330,40044
3331,40154
3332,39817
3333,39479
3334,39454
3335,39517
3336,39824
3337,40024
3338,40045
3339,40282
3340,40444
3341,40775
3342,40842
3343,40848
3344,41878
3345,42913
3346,44141
3347,45059
3348,45644
3349,47018
3350,47928
3351,47307
3352,46351
3353,45101
3354,43394
3355,41531
3356,39340
3357,37090
3358,34945
3359,32804
3360,31907
3361,31779
3362,31947
3363,31854
3364,31311
3365,30728
3366,30543
3367,29921
3368,29340
3369,28845
3370,28789
3371,29216
3372,30492
3373,32402
3374,34871
3375,38188
3376,39420
3377,39754
3378,39594
3379,40044
3380,39967
3381,39635
3382,39227
3383,39137
3384,38959
3385,38928
3386,38769
3387,38577
3388,38539
3389,38967
3390,38903
3391,39142
3392,40134
3393,41284
3394,42748
3395,43828
3396,44696
3397,46791
3398,47305
3399,46483
3400,45333
3401,43876
3402,42067
3403,40576
3404,38388
3405,36182
3406,34166
3407,32065
3408,31243
3409,30856
3410,30967
3411,31160
3412,30800
3413,30408
3414,30192
3415,29991
3416,29638
3417,29278
3418,29113
3419,30060
3420,30999
3421,33151
3422,36038
3423,39730
3424,41440
3425,42037
3426,42158
3427,42760
3428,42790
3429,42746
3430,42813
3431,42715
3432,42568
3433,42564
3434,42137
3435,41854
3436,41426
3437,41321
3438,40998
3439,40624
3440,40921
3441,41663
3442,42557
3443,43339
3444,44074
3445,45786
3446,46983
3447,46223
3448,44835
3449,43529
3450,41701
3451,39945
3452,38064
3453,36029
3454,34233
3455,32576
3456,31544
3457,31325
3458,31239
3459,31366
3460,30585
3461,30388
3462,30113
3463,29580
3464,29021
3465,28696
3466,28489
3467,28587
3468,28915
3469,29252
3470,29896
3471,31416
3472,32747
3473,34881
3474,36465
3475,37596
3476,37746
3477,37960
3478,38070
3479,38306
3480,38543
3481,38558
3482,38267
3483,38041
3484,37614
3485,37335
3486,36904
3487,36743
3488,36838
3489,37319
3490,38550
3491,39693
3492,40980
3493,42464
3494,43998
3495,43724
3496,42110
3497,40702
3498,39321
3499,37844
3500,36232
3501,34524
3502,33377
3503,31550
3504,30394
3505,30094
3506,30300
3507,29736
3508,29074
3509,29173
3510,29310
3511,28926
3512,28339
3513,28190
3514,28009
3515,27980
3516,28027
3517,28514
3518,28544
3519,28602
3520,29145
3521,31216
3522,32984
3523,34812
3524,36059
3525,36976
3526,37793
3527,38313
3528,38610
3529,39088
3530,39074
3531,38567
3532,38299
3533,38305
3534,38101
3535,38289
3536,38560
3537,39040
3538,39646
3539,40313
3540,41087
3541,42313
3542,43211
3543,42904
3544,42224
3545,41249
3546,39863
3547,38478
3548,36371
3549,34673
3550,32785
3551,30916
3552,30424
3553,30358
3554,30652
3555,30839
3556,30272
3557,30122
3558,30014
3559,30076
3560,29578
3561,29274
3562,29318
3563,29529
3564,31158
3565,33356
3566,36204
3567,40082
3568,42219
3569,43570
3570,44067
3571,44943
3572,45240
3573,45105
3574,45174
3575,45300
3576,45424
3577,45594
3578,45337
3579,45144
3580,45297
3581,45423
3582,45097
3583,45050
3584,45601
3585,46590
3586,47684
3587,48416
3588,48801
3589,49737
3590,50462
3591,49773
3592,48393
3593,46908
3594,44958
3595,42909
3596,40586
3597,38013
3598,35813
3599,34009
3600,33375
3601,33100
3602,33261
3603,33618
3604,32877
3605,32252
3606,32224
3607,31794
3608,31203
3609,30921
3610,30997
3611,31110
3612,32035
3613,34404
3614,37291
3615,40782
3616,42446
3617,43510
3618,43700
3619,44288
3620,44256
3621,43922
3622,43571
3623,43448
3624,43308
3625,43119
3626,42853
3627,42576
3628,42288
3629,42063
3630,41825
3631,41808
3632,42476
3633,43644
3634,44916
3635,45903
3636,46517
3637,48054
3638,49687
3639,49140
3640,48025
3641,46587
3642,44701
3643,42669
3644,40401
3645,38121
3646,35806
3647,33371
3648,32625
3649,32659
3650,32907
3651,32890
3652,32561
3653,32279
3654,32112
3655,31700
3656,31158
3657,30829
3658,30972
3659,31389
3660,32129
3661,34001
3662,37062
3663,40661
3664,42162
3665,43126
3666,43108
3667,43356
3668,43107
3669,42579
3670,42162
3671,41942
3672,41610
3673,41669
3674,41406
3675,41125
3676,40889
3677,40963
3678,40853
3679,41146
3680,41972
3681,43141
3682,44474
3683,45559
3684,46219
3685,47454
3686,49256
3687,48964
3688,47725
3689,46223
3690,44349
3691,42387
3692,39995
3693,37559
3694,35237
3695,33318
3696,32518
3697,32199
3698,32602
3699,32107
3700,31507
3701,31167
3702,31047
3703,30809
3704,30249
3705,29966
3706,30173
3707,30264
3708,31049
3709,33492
3710,36620
3711,40436
3712,42156
3713,43177
3714,43146
3715,43791
3716,43857
3717,43899
3718,43924
3719,43799
3720,43687
3721,43649
3722,43292
3723,43149
3724,42848
3725,42697
3726,42463
3727,42298
3728,42999
3729,43986
3730,45101
3731,45984
3732,46726
3733,47836
3734,49255
3735,48828
3736,47485
3737,46051
3738,44368
3739,42184
3740,39961
3741,37580
3742,35231
3743,33325
3744,32136
3745,32006
3746,32339
3747,32269
3748,31701
3749,31151
3750,31068
3751,30730
3752,30143
3753,29781
3754,29903
3755,30374
3756,31040
3757,32927
3758,35784
3759,39519
3760,41335
3761,42219
3762,42495
3763,43905
3764,44474
3765,43398
3766,41979
3767,41335
3768,40680
3769,40189
3770,39466
3771,38888
3772,38271
3773,38291
3774,37987
3775,37631
3776,38252
3777,39187
3778,40382
3779,41402
3780,42003
3781,43376
3782,45099
3783,44888
3784,43717
3785,42380
3786,40686
3787,38847
3788,36850
3789,34953
3790,33291
3791,31397
3792,30406
3793,29905
3794,30131
3795,30350
3796,29753
3797,29267
3798,29008
3799,28340
3800,27576
3801,27146
3802,26944
3803,27104
3804,26947
3805,27132
3806,27696
3807,29329
3808,30461
3809,32310
3810,33687
3811,34808
3812,35419
3813,35794
3814,35911
3815,35938
3816,35953
3817,35929
3818,35528
3819,35080
3820,34706
3821,34347
3822,34197
3823,34174
3824,34552
3825,35400
3826,36822
3827,38270
3828,39467
3829,40632
3830,41917
3831,42295
3832,41284
3833,39972
3834,38524
3835,37030
3836,35621
3837,33947
3838,32693
3839,30975
3840,29923
3841,29649
3842,30092
3843,29876
3844,29284
3845,28826
3846,28614
3847,28255
3848,27836
3849,27580
3850,27358
3851,27421
3852,27469
3853,27803
3854,28263
3855,29120
3856,29043
3857,30107
3858,31354
3859,32768
3860,33454
3861,34160
3862,34370
3863,34461
3864,34439
3865,34442
3866,34279
3867,33727
3868,33064
3869,32818
3870,32730
3871,33009
3872,33692
3873,34655
3874,35945
3875,37516
3876,38526
3877,39949
3878,41762
3879,42433
3880,41324
3881,40382
3882,38773
3883,37283
3884,35107
3885,33238
3886,31427
3887,29283
3888,28404
3889,28571
3890,28955
3891,29529
3892,29088
3893,28625
3894,28378
3895,27953
3896,27521
3897,27327
3898,27418
3899,27711
3900,28812
3901,31151
3902,34357
3903,37740
3904,39594
3905,40474
3906,40661
3907,41324
3908,41302
3909,41190
3910,41205
3911,41273
3912,41357
3913,41503
3914,41398
3915,41277
3916,41144
3917,41212
3918,41095
3919,41072
3920,41687
3921,42562
3922,43822
3923,44615
3924,45011
3925,45595
3926,47075
3927,47301
3928,46124
3929,44720
3930,42915
3931,41092
3932,38689
3933,36286
3934,34080
3935,31515
3936,30404
3937,30509
3938,31079
3939,31332
3940,30705
3941,30281
3942,30252
3943,29761
3944,29280
3945,28961
3946,29076
3947,29673
3948,30662
3949,32701
3950,35660
3951,38947
3952,40177
3953,41043
3954,40899
3955,41226
3956,40996
3957,40824
3958,40876
3959,41220
3960,41235
3961,41346
3962,41125
3963,41333
3964,41103
3965,41350
3966,41146
3967,40595
3968,41541
3969,42014
3970,43328
3971,44140
3972,44712
3973,45271
3974,47301
3975,47865
3976,46892
3977,45752
3978,44139
3979,42039
3980,39905
3981,37329
3982,34938
3983,32798
3984,31964
3985,31637
3986,32055
3987,32135
3988,31658
3989,31325
3990,31310
3991,30689
3992,30411
3993,30097
3994,30154
3995,30980
3996,31542
3997,33348
3998,36476
3999,39595
4000,40880
4001,41364
4002,41274
4003,41650
4004,41329
4005,41148
4006,41192
4007,41981
4008,42022
4009,42203
4010,41756
4011,41514
4012,41419
4013,41070
4014,40887
4015,40574
4016,41231
4017,41697
4018,42893
4019,43458
4020,44090
4021,45051
4022,47031
4023,47423
4024,46543
4025,45309
4026,43187
4027,41210
4028,38505
4029,36025
4030,33631
4031,31188
4032,29932
4033,30313
4034,30895
4035,30852
4036,30263
4037,29689
4038,29617
4039,28947
4040,28413
4041,28289
4042,28349
4043,29171
4044,30253
4045,32284
4046,34880
4047,38523
4048,40150
4049,41006
4050,40915
4051,41517
4052,41595
4053,41251
4054,40950
4055,40529
4056,40220
4057,39692
4058,39131
4059,38813
4060,38233
4061,37903
4062,37424
4063,37280
4064,37933
4065,38777
4066,40080
4067,41049
4068,41599
4069,42509
4070,44668
4071,45770
4072,44882
4073,43576
4074,41932
4075,40031
4076,37908
4077,35656
4078,33764
4079,31987
4080,30971
4081,30700
4082,30955
4083,31286
4084,30784
4085,30296
4086,30234
4087,29869
4088,29440
4089,29047
4090,29167
4091,29793
4092,30297
4093,32520
4094,35043
4095,38580
4096,40064
4097,40719
4098,40663
4099,40833
4100,40442
4101,40146
4102,39687
4103,39794
4104,39803
4105,39800
4106,39380
4107,38892
4108,38576
4109,38419
4110,38187
4111,38047
4112,38433
4113,39131
4114,40264
4115,41233
4116,41624
4117,42430
4118,44123
4119,44707
4120,43985
4121,42663
4122,41233
4123,39311
4124,37254
4125,35176
4126,33417
4127,31314
4128,30143
4129,29614
4130,29653
4131,28992
4132,28162
4133,27473
4134,27552
4135,27291
4136,26509
4137,26023
4138,25723
4139,25692
4140,25744
4141,26368
4142,26502
4143,27905
4144,29110
4145,31039
4146,32391
4147,33714
4148,34209
4149,34526
4150,34770
4151,34620
4152,34612
4153,34365
4154,34115
4155,33689
4156,33034
4157,32687
4158,32426
4159,32399
4160,32455
4161,33026
4162,34160
4163,35300
4164,36437
4165,37620
4166,38908
4167,39156
4168,37971
4169,36823
4170,35294
4171,34037
4172,32531
4173,31076
4174,29923
4175,27979
4176,26880
4177,26909
4178,27144
4179,27345
4180,26799
4181,26461
4182,25937
4183,25538
4184,25169
4185,25040
4186,25049
4187,25695
4188,26028
4189,26055
4190,26735
4191,27781
